TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_638,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_923,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpNotMT_x,pre_sale_qty_MDpMT,pre_sale_qty_LDp,pre_sale_qty_1.5Dp,pre_sale_qty_1.4Dp,pre_sale_qty_1.6Dp
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,3,225.0,1285.0,1517.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1493.0,1795.0,2,2610.0,,,,,,,,,,,,,,13.920701395273205,,,,,12.748975083827972,,,,,12.746931676268575,
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,1,155.0,1210.0,1517.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1493.0,1720.0,2,2610.0,,,,,,,,,,,,,,107.41308854103089,,,,,100.16903331756592,,,,,,128.97490953445435
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,1,155.0,1215.0,1517.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1493.0,1725.0,2,2610.0,,,,,,,,,,,,,,58.67974407546222,,,,,57.8710743995756,,,,,,55.37529284268618
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,1,155.0,1225.0,1517.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1493.0,1735.0,2,2610.0,,,,,,,,,,,,,,108.54581470489502,,,,,104.7177046775818,,,,,,70.33420465469361
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,3,155.0,1245.0,1517.0,1,MT,2,L,1,1,1,77.0,10-15W,5,1493.0,1755.0,2,2610.0,,,,,,,,,,,,,,60.25546817958355,,,,,58.6061516469717,,,,,,19.817067150026556
5,750,1465.0,4608.0,1743.0,425432,3,4,4,1.6,1,3,155.0,1245.0,1517.0,1,MT,2,L,1,1,1,77.0,10-15W,5,1493.0,1620.0,2,2610.0,,,,,,,,,,,,,,84.67374483585358,,,,,81.68851783752443,,,,,,44.98263756275177
5,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,3,155.0,1225.0,1517.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1493.0,1735.0,2,2610.0,,,,,,,,,,,,,,146.14086332321168,,,,,146.26765403747558,,,,,,60.586945422142755
6,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,3,155.0,1285.0,1517.0,1,AT,2,L,1,1,1,77.0,10-15W,5,1493.0,1795.0,2,2610.0,,,,,,,,,,,,,,94.1855146062374,,,,,,,,,,,35.05560629427433
6,750,1465.0,4608.0,1743.0,425432,3,4,4,1.6,1,3,155.0,1285.0,1517.0,1,AT,2,L,1,1,1,77.0,10-15W,5,1493.0,1660.0,2,2610.0,,,,,,,,,,,,,,68.19885691165923,,,,,,,,,,,43.00383709862828
6,750,1460.0,4605.0,1765.0,425432,3,4,4,1.6,1,3,155.0,1265.0,1517.0,1,AT,2,L,1,1,1,81.0,10-15W,5,1493.0,1775.0,2,2610.0,,,,,,,,,,,,,,294.7157257080078,,,,,,,,,,,161.27548961803316
6,750,1465.0,4608.0,1743.0,425432,3,4,4,2.0,1,3,180.0,1323.0,1517.0,1,AT,2,L,1,1,1,88.0,10-15W,5,1493.0,1698.0,2,2610.0,,,,,,,,,,,,,,1.7829114124923944,,,,,,0.0780653734318912,,,,,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.2,1,1,200.0,1280.0,1517.0,1,DCT,2,T,1,1,1,81.0,10-15W,5,1493.0,1790.0,2,2610.0,,,,,,,,,,,,,,1.0364832847565413,,,,0.6676957495883107,,,,,,,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,1,225.0,1290.0,1517.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1493.0,1800.0,2,2610.0,,,,,,,,,,,,,,3.4904191141575573,,,,,,,,,,4.035289008021356,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,1,225.0,1305.0,1517.0,1,DCT,2,T,1,1,1,96.0,10-15W,5,1493.0,1815.0,2,2610.0,,,,,,,,,,,,,,14.863981057405471,,,,,,,,,,15.213212458491325,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,1,225.0,1305.0,1517.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1493.0,1815.0,2,2610.0,,,,,,,,,,,,,,2.0101759196072817,,,,,,,,,,2.5744997463375334,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,1,250.0,1300.0,1517.0,1,DCT,2,T,1,1,1,110.0,10-15W,5,1493.0,1810.0,2,2610.0,,,,,,,,,,,,,,0.7084623710438609,,,,,,,,,,1.5267336930707096,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,1,250.0,1300.0,1517.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1493.0,1810.0,2,2610.0,,,,,,,,,,,,,,0.4055927432700992,,,,,,,,,,0.704272682107985,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,3,220.0,1325.0,1517.0,1,DCT,2,T,1,1,1,96.0,10-15W,5,1493.0,1835.0,2,2610.0,,,,,,,,,,,,,,36.80640019178391,,,,,,,,,,36.11128195881844,
7,750,1465.0,4608.0,1743.0,425432,3,4,4,1.4,1,3,220.0,1325.0,1517.0,1,DCT,2,T,1,1,1,96.0,10-15W,5,1493.0,1700.0,2,2610.0,,,,,,,,,,,,,,10.784254788160323,,,,,,,,,,12.41627854257822,
7,750,1460.0,4605.0,1765.0,425432,3,4,4,1.4,1,3,225.0,1305.0,1517.0,1,DCT,2,T,1,1,1,96.0,10-15W,5,1493.0,1815.0,2,2610.0,,,,,,,,,,,,,,23.274090033769607,,,,,,,,,,23.486768857240683,
6,638,1705.0,4649.0,1830.0,340175,2,4,1,1.5,1,1,210.0,1600.0,1565.0,1,AT,2,T,1,1,1,110.0,8-10W,5,1565.0,2110.0,1,2680.0,,,,,,,,,,,,110.50669541478157,,,,,,,,,,,106.14286149978638,,
6,638,1705.0,4649.0,1830.0,340175,2,4,1,1.5,1,1,210.0,1580.0,1565.0,1,MT,2,T,1,1,1,110.0,8-10W,5,1565.0,2090.0,1,2680.0,,,,,,,,,,,,35.22674944877625,,,,,,,37.85392362490296,,,,36.29062530398369,,
7,953,1535.0,4449.0,1804.0,401052,2,4,4,1.6,1,1,250.0,1480.0,1540.0,1,DCT,2,T,2,1,1,115.0,25-35W,5,1547.0,1940.0,1,2699.0,12.855769457966087,,,12.016643009185794,,,,,,,,,,,,,,,,,,,,,35.41144775271416
7,953,1532.0,4431.0,1804.0,401052,2,4,4,1.6,1,1,250.0,1482.0,1553.0,1,DCT,2,T,2,1,1,115.0,25-35W,5,1544.0,1920.0,1,2699.0,64.39797923326492,,,69.67746460914611,,,,,,,,,,,,,,,,,,,,,48.908625361919405
7,953,1532.0,4452.0,1804.0,401052,2,4,4,1.6,1,1,250.0,1482.0,1553.0,1,DCT,2,T,2,1,1,115.0,25-35W,5,1544.0,1920.0,1,2699.0,26.08262071579695,,,25.23049654513597,,,,,,,,,,,,,,,,,,,,,41.804630198478705
7,953,1535.0,4452.0,1804.0,401052,2,4,4,1.6,1,1,250.0,1493.0,1558.0,1,DCT,2,T,2,1,1,115.0,25-35W,5,1549.0,1920.0,1,2699.0,5.102840029448271,,,6.198340586870909,,,,,,,,,,,,,,,,,,,,,7.961536309719086
7,953,1535.0,4431.0,1804.0,401052,2,4,4,2.0,3,1,300.0,1567.0,1558.0,1,DCT,2,T,2,1,1,135.0,25-35W,5,1549.0,1990.0,1,2699.0,23.142212218046193,,,25.36060314655304,,,,,,,,,,,,,,,,18.044029861688614,,,,,
7,953,1535.0,4449.0,1804.0,401052,2,4,4,2.0,3,1,300.0,1580.0,1545.0,1,DCT,2,T,2,1,1,135.0,25-35W,5,1552.0,2015.0,1,2699.0,2.167317267358303,,,1.314195082187653,,,,,,,,,,,,,,,,2.943615778163076,,,,,
7,953,1535.0,4452.0,1804.0,401052,2,4,4,2.0,3,1,300.0,1567.0,1558.0,1,DCT,2,T,2,1,1,135.0,25-35W,5,1549.0,1990.0,1,2699.0,6.920146946758032,,,6.4451236645877374,,,,,,,,,,,,,,,,8.936152167394757,,,,,
7,953,1535.0,4452.0,1804.0,401052,2,4,4,2.0,3,1,350.0,1574.0,1558.0,1,DCT,2,T,2,1,1,155.0,25-35W,5,1549.0,1990.0,1,2699.0,1.3755285217612985,,,1.40620900221169,,,,,,,,,,,,,,,,1.617580931186676,,,,,
7,953,1535.0,4452.0,1804.0,401052,2,4,4,2.0,3,1,350.0,1574.0,1558.0,1,DCT,2,T,2,1,1,155.0,35-50W,5,1549.0,1990.0,1,2699.0,1.1391738627105952,,,1.2226606551557782,,,,,,,,,,,,,,,,1.244071076065302,,,,,
6,12,1478.0,4725.0,1802.0,693436,3,4,1,1.3,1,1,185.0,1380.0,1551.0,1,DCT,2,T,1,1,1,95.0,10-15W,5,1546.0,1755.0,2,2700.0,,,,,,,,,,,,,,,,,,87.44289152145386,,,,,,,
6,12,1478.0,4725.0,1802.0,693436,3,4,1,1.8,1,1,170.0,1340.0,1551.0,1,DCT,2,L,1,1,1,98.0,10-15W,5,1546.0,1715.0,2,2700.0,,,,,,,,,,,,,,,,,,,,27.259613893032075,,,,,
6,12,1478.0,4725.0,1802.0,693436,3,4,1,1.3,1,1,185.0,1360.0,1551.0,1,MT,2,T,1,1,1,95.0,10-15W,5,1546.0,1735.0,2,2700.0,,,,,,,,,,,,,,,,,,37.09290214061737,,,,,,,
6,12,1478.0,4725.0,1802.0,693436,3,4,1,1.8,1,1,170.0,1320.0,1551.0,1,MT,2,L,1,1,1,98.0,10-15W,5,1546.0,1695.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,77.87395690917968,,,,
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.8,1,1,300.0,1580.0,1577.0,1,DCT,2,T,1,2,1,132.0,25-35W,5,1550.0,2100.0,2,2803.0,,,,,,,,,,,,,,83.53213482499123,,,,,,81.14059525817633,,,,,
5,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1435.0,1577.0,1,MT,2,T,1,2,1,96.0,25-35W,5,1550.0,1975.0,2,2803.0,,,,,,,,,,,,,,2.8866980016976598,,,,,2.697523048073053,,,,,2.8641538532823323,
5,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1455.0,1577.0,1,MT,2,T,1,2,1,110.0,25-35W,5,1550.0,1975.0,2,2803.0,,,,,,,,,,,,,,0.626608614102006,,,,,0.4993582420051098,,,,,0.34992057278752325,
5,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,3,220.0,1435.0,1577.0,1,MT,2,T,1,2,1,96.0,25-35W,5,1550.0,1975.0,2,2803.0,,,,,,,,,,,,,,8.778722354769707,,,,,9.231791058629753,,,,,9.284946121275423,
6,750,1484.0,4872.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,AT,2,T,1,2,1,118.0,25-35W,5,1550.0,2040.0,2,2803.0,,,,,,,,,,,,,,15.980273631811142,,,,,,20.38893679469824,,,,,
6,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,3,250.0,1500.0,1577.0,1,AT,2,T,1,2,1,118.0,25-35W,5,1550.0,2040.0,2,2803.0,,,,,,,,,,,,,,31.87685182929039,,,,,,38.001545870304106,,,,,
6,750,1472.0,4870.0,1834.0,281301,3,4,4,2.0,1,1,280.0,1550.0,1577.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1550.0,2090.0,2,2803.0,,,,,,,,,,,,,,14.956993299722672,,,,,,15.481950808763507,,,,,
6,750,1472.0,4870.0,1834.0,281301,3,4,4,2.0,1,3,280.0,1550.0,1577.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1550.0,2090.0,2,2803.0,,,,,,,,,,,,,,21.76646857500076,,,,,,21.465554232597352,,,,,
6,750,1472.0,4870.0,1834.0,281301,3,6,4,3.0,1,1,310.0,1620.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2140.0,2,2803.0,,,,,,,,,,,,,,0.991782034561038,,,,,,,,1.160097183138132,,,
6,750,1484.0,4872.0,1834.0,281301,3,6,4,3.0,1,1,310.0,1655.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2175.0,2,2803.0,,,,,,,,,,,,,,0.21066389534622432,,,,,,,,0.09283524341881276,,,
6,750,1472.0,4870.0,1834.0,281301,3,6,4,3.0,1,3,310.0,1620.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2140.0,2,2803.0,,,,,,,,,,,,,,1.743805624358356,,,,,,,,2.011445990651846,,,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1550.0,2000.0,2,2803.0,,,,,,,,,,,,,,4.045460663437844,,,,,,,,,,4.780213441997766,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,25-35W,5,1550.0,2000.0,2,2803.0,,,,,,,,,,,,,,6.907413625717162,,,,,,,,,,7.782679234743117,
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1495.0,1577.0,1,DCT,2,T,1,2,1,110.0,20-25W,5,1550.0,2015.0,2,2803.0,,,,,,,,,,,,,,12.767295250743627,,,,,,,,,,12.118383099660278,
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1495.0,1577.0,1,DCT,2,T,1,2,1,110.0,25-35W,5,1550.0,2015.0,2,2803.0,,,,,,,,,,,,,,27.82191585183143,,,,,,,,,,30.83888036429882,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,3,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,25-35W,5,1550.0,2000.0,2,2803.0,,,,,,,,,,,,,,8.228791756033898,,,,,,,,,,9.261960111260414,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1550.0,2060.0,2,2803.0,,,,,,,,,,,,,,63.23750476889314,,,,,,67.30497662678361,,,,,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,25-35W,5,1550.0,2060.0,2,2803.0,,,,,,,,,,,,,,183.64242167472838,,,,,,178.52803783163432,,,,,
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.8,1,1,300.0,1580.0,1577.0,1,DCT,2,T,1,2,1,132.0,20-25W,5,1550.0,2100.0,2,2803.0,,,,,,,,,,,,,,34.855391576141116,,,,,,42.65062868401408,,,,,
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,3,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,25-35W,5,1550.0,2060.0,2,2803.0,,,,,,,,,,,,,,215.97671229362487,,,,,,214.60773651123046,,,,,
7,750,1484.0,4872.0,1834.0,281301,3,4,4,2.0,1,1,350.0,1600.0,1577.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1550.0,2120.0,2,2803.0,,,,,,,,,,,,,,3.1892679065465925,,,,,,3.363531166091561,,,,,
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,5-8W,5,1495.0,1765.0,1,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,65.48078086853027
5,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1358.0,1500.0,1,MT,2,L,1,3,1,93.0,5-8W,5,1495.0,1733.0,1,2510.0,,,,,,,,,,,,,,,,,,,261.2907127380371,,,,,,183.19478940963745
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,8-10W,5,1495.0,1765.0,1,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,26.16363095998764
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,5-8W,5,1495.0,1765.0,1,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,41.701694876104604
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,8-10W,5,1495.0,1765.0,1,2510.0,,,,,,,,,,,,,,,,,,,,,,,,,18.65804406479001
5,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1358.0,1500.0,1,MT,2,L,1,3,1,93.0,5-8W,5,1495.0,1733.0,1,2510.0,,,,,,,,,,,,,,,,,,,236.45939975738528,,,,,,138.75492382764816
6,831,1505.0,4240.0,1750.0,194201,2,4,3,1.4,1,1,132.4,1145.0,1524.0,1,AT,2,L,1,3,1,73.3,8-10W,5,1529.0,1570.0,2,2600.0,,,,,,,,,,,,,,,,,,,,,,,,261.3336646138132,
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,1,1,400.0,1795.0,1645.0,1,AT,2,T,2,2,1,179.0,25-35W,5,1645.0,2275.0,1,2857.0,127.930051612854,,,,,,,,,,,,,,,,,,,132.16835968017577,,,,,
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,400.0,1885.0,1645.0,1,AT,2,T,2,2,1,193.0,25-35W,5,1645.0,2375.0,1,2857.0,60.363151087760926,,,,,,,,,,,,,,,,,,,61.22608588695526,,,,,
9,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,350.0,1940.0,1645.0,2,AT,2,T,2,2,2,193.0,25-35W,5,1645.0,2431.0,1,2857.0,2.3483247950673105,,,,,,,,,,,,,,,,,,,1.859489676728845,,,,,
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1556.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,,3.14856415592134,,,,,,,,,,,,,,,,,,,,,39.258580189943316,,
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1517.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,,1.9734691483527425,,,,,,,,,,,,,,,,,,,,,10.428289060294627,,
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1535.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,,2.0714637602865698,,,,,,,,,,,,,,,,,,,,,19.181754955947397,,
0,537,1689.0,4585.0,1855.0,290854,2,4,5,1.5,3,1,243.0,1633.0,1598.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1613.0,2030.0,1,2660.0,,1.1103821305185555,,,,,,,,,,,,,,,,,,,,,10.80699477434158,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,,23.650121712684626,,,,,,,,,,,,,,,,,,22.184315467774873,,,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,,19.257039949893947,,,,,,,,,,,,,,,,,,19.770760798454283,,,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,,6.400804246217012,,,,,,,,,,,,,,,,,,9.319407840892671,,,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,,6.049833551719785,,,,,,,,,,,,,,,,,,8.803143347725273,,,,,
0,537,1679.0,4585.0,1855.0,290854,2,4,5,2.0,1,1,175.0,1659.0,1601.0,2,CVT,2,L,1,1,2,107.0,15-20W,5,1617.0,2110.0,1,2660.0,,0.08164892427623271,,,,,,,,,,,,,,,,,,0.11688869029283525,,,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,,6.360582745522262,,,,,,,,,,,,,,,,,,,,11.357031030058858,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,,4.566074566096066,,,,,,,,,,,,,,,,,,,,4.881026524901389,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,3,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,,2.191089820638299,,,,,,,,,,,,,,,,,,,,0.5818556615710259,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,,1.3438771550357342,,,,,,,,,,,,,,,,,,,,1.34711759775877,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,,0.9112339749187232,,,,,,,,,,,,,,,,,,,,0.5232492207735777,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,,1.308984903693199,,,,,,,,,,,,,,,,,,,,1.2438255767524242,,,
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,,0.8852384620159864,,,,,,,,,,,,,,,,,,,,0.5070009346306324,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,8.951267757415769,,,,,,,,,,,,,,,,,,9.6372874212265,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,6.706548162028192,,,,,,,,,,,,,,,,,,8.831154577136038,,,,,
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1510.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,,2.3506550858914848,,,,,,,,,,,,,,,,,,4.574623423554002,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,23.006060411930083,,,,,,,,,,,,,,,,,,20.19790248394013,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,18.656774084568024,,,,,,,,,,,,,,,,,,18.63891853570938,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,1,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,5.40848206192255,,,,,,,,,,,,,,,,,,6.541466168388723,,,,,
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1590.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,,1.8527334324270488,,,,,,,,,,,,,,,,,,3.3423907781019806,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,,16.672333589792252,,,,,,,,,,,,,,,,,,15.258845051527025,,,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,1,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,6.1253163942694675,,,,,,,,,,,,,,,,,,,,2.876462756693363,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,3,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,18.076428245306012,,,,,,,,,,,,,,,,,,,,18.119164974689483,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,5.679032682664692,,,,,,,,,,,,,,,,,,,,1.918937423378229,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,2.8949467577412724,,,,,,,,,,,,,,,,,,,,1.5680162578076124,,,
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1625.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,,2.8449937024712564,,,,,,,,,,,,,,,,,,,,2.2491658085957167,,,
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,,1.840591174438596,,,,,,,,,,,,,,,,,,,,0.8821903121098876,,,
5,537,1680.0,4575.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,,1.2049982039630414,,,,,,,,,,,,,,,,,,,,0.4805479915067554,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,23.224063999652863,,,,,,,,,,,,,,,,,,,,27.320889627933504,,,
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,,10.992975711226464,,,,,,,,,,,,,,,,,,,,9.040908213853836,,,
6,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1475.0,1565.0,1,MT,2,L,1,1,1,110.0,15-20W,5,1565.0,2010.0,1,2620.0,,0.4960825524479151,,,,,,,,,,,,,,,,,,,0.18509675793349745,,,,
0,497,1670.0,4470.0,1837.0,392593,2,4,1,2.0,1,1,180.0,1432.0,1550.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1550.0,1807.0,1,2670.0,,,,,,,,,,,,,,,,,,,,120.64099151611327,,,,,
