TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full
5,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1435.0,1577.0,1,MT,2,T,1,2,1,96.0,25-35W,5,1550.0,1975.0,2,2803.0,2.634330125749111
5,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1455.0,1577.0,1,MT,2,T,1,2,1,110.0,25-35W,5,1550.0,1975.0,2,2803.0,1.8563876381516455
5,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,3,220.0,1435.0,1577.0,1,MT,2,T,1,2,1,96.0,25-35W,5,1550.0,1975.0,2,2803.0,5.2871893070638185
6,750,1484.0,4872.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,AT,2,T,1,2,1,118.0,25-35W,5,1550.0,2040.0,2,2803.0,27.42518236994743
6,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,3,250.0,1500.0,1577.0,1,AT,2,T,1,2,1,118.0,25-35W,5,1550.0,2040.0,2,2803.0,25.13989293217659
6,750,1472.0,4870.0,1834.0,281301,3,4,4,2.0,1,1,280.0,1550.0,1577.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1550.0,2090.0,2,2803.0,11.200787573605776
6,750,1472.0,4870.0,1834.0,281301,3,4,4,2.0,1,3,280.0,1550.0,1577.0,1,DCT,2,T,1,2,1,147.0,25-35W,5,1550.0,2090.0,2,2803.0,13.123876228444278
6,750,1472.0,4870.0,1834.0,281301,3,6,4,3.0,1,1,310.0,1620.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2140.0,2,2803.0,0.4607843558862805
6,750,1484.0,4872.0,1834.0,281301,3,6,4,3.0,1,1,310.0,1655.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2175.0,2,2803.0,0.3774674409255385
6,750,1472.0,4870.0,1834.0,281301,3,6,4,3.0,1,3,310.0,1620.0,1577.0,1,DCT,2,L,1,2,1,184.0,25-35W,5,1550.0,2140.0,2,2803.0,0.5914444549381733
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,20-25W,5,1550.0,2000.0,2,2803.0,7.664010273590684
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,1,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,25-35W,5,1550.0,2000.0,2,2803.0,8.841405907571318
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1495.0,1577.0,1,DCT,2,T,1,2,1,110.0,20-25W,5,1550.0,2015.0,2,2803.0,18.647356702610853
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.4,1,1,250.0,1495.0,1577.0,1,DCT,2,T,1,2,1,110.0,25-35W,5,1550.0,2015.0,2,2803.0,32.877632909417144
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.4,1,3,220.0,1460.0,1577.0,1,DCT,2,T,1,2,1,96.0,25-35W,5,1550.0,2000.0,2,2803.0,8.071959105283021
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,20-25W,5,1550.0,2060.0,2,2803.0,67.28341233074666
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,1,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,25-35W,5,1550.0,2060.0,2,2803.0,116.52360649876294
7,750,1484.0,4872.0,1834.0,281301,3,4,4,1.8,1,1,300.0,1580.0,1577.0,1,DCT,2,T,1,2,1,132.0,20-25W,5,1550.0,2100.0,2,2803.0,81.2182350396365
7,750,1472.0,4870.0,1834.0,281301,3,4,4,1.8,1,3,250.0,1520.0,1577.0,1,DCT,2,T,1,2,1,118.0,25-35W,5,1550.0,2060.0,2,2803.0,123.69681547604502
7,750,1484.0,4872.0,1834.0,281301,3,4,4,2.0,1,1,350.0,1600.0,1577.0,1,DCT,2,T,1,2,1,162.0,25-35W,5,1550.0,2120.0,2,2803.0,10.897682793363929
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,5-8W,5,1495.0,1765.0,1,2510.0,65.15436973571778
5,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1358.0,1500.0,1,MT,2,L,1,3,1,93.0,5-8W,5,1495.0,1733.0,1,2510.0,184.9542288208008
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,1,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,8-10W,5,1495.0,1765.0,1,2510.0,32.08133813858032
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,5-8W,5,1495.0,1765.0,1,2510.0,44.91697617143392
0,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1390.0,1500.0,1,CVT,2,L,1,3,1,93.0,8-10W,5,1495.0,1765.0,1,2510.0,22.58382465511561
5,497,1670.0,4420.0,1760.0,496459,2,4,1,1.6,1,3,160.0,1358.0,1500.0,1,MT,2,L,1,3,1,93.0,5-8W,5,1495.0,1733.0,1,2510.0,147.48448692560197
6,831,1505.0,4240.0,1750.0,194201,2,4,3,1.4,1,1,132.4,1145.0,1524.0,1,AT,2,L,1,3,1,73.3,8-10W,5,1529.0,1570.0,2,2600.0,281.2170150385797
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,1,1,400.0,1795.0,1645.0,1,AT,2,T,2,2,1,179.0,25-35W,5,1645.0,2275.0,1,2857.0,123.62131723403931
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,400.0,1885.0,1645.0,1,AT,2,T,2,2,1,193.0,25-35W,5,1645.0,2375.0,1,2857.0,53.07657877445221
9,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,350.0,1940.0,1645.0,2,AT,2,T,2,2,2,193.0,25-35W,5,1645.0,2431.0,1,2857.0,4.0590458875894555
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1556.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,18.745437076836826
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1517.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,11.896071611717346
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1535.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,13.501929569393393
0,537,1689.0,4585.0,1855.0,290854,2,4,5,1.5,3,1,243.0,1633.0,1598.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1613.0,2030.0,1,2660.0,5.50632466904819
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,28.36960044622421
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,25.738594855070115
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,12.974999717846513
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,11.741709235087034
0,537,1679.0,4585.0,1855.0,290854,2,4,5,2.0,1,1,175.0,1659.0,1601.0,2,CVT,2,L,1,1,2,107.0,15-20W,5,1617.0,2110.0,1,2660.0,2.475384598625824
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,5.171042854264378
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,4.647381597012282
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,3,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,2.4028075303882357
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,1.3140913187712429
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,1.1620330166816712
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,1.2777623001486065
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,1.1060530193150044
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,8.526520259976389
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,8.230274980589748
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1510.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,5.8181080522947015
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,10.219920492246748
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,9.859592548683286
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,1,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,4.697611436992884
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1590.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,3.2030533835850656
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,7.27185427211225
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,1,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,6.856948840171099
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,3,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,9.638309340178967
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,4.457868631333112
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,2.548795697465539
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1625.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,3.0809623189270496
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,2.0892892533540732
5,537,1680.0,4575.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,1.3908430799562483
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,10.19387308895588
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,6.661793063431977
6,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1475.0,1565.0,1,MT,2,L,1,1,1,110.0,15-20W,5,1565.0,2010.0,1,2620.0,1.500153226815164
0,497,1670.0,4470.0,1837.0,392593,2,4,1,2.0,1,1,180.0,1432.0,1550.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1550.0,1807.0,1,2670.0,104.37425086975098
6,497,1670.0,4470.0,1837.0,392593,2,4,1,1.5,1,1,210.0,1440.0,1550.0,1,DCT,2,T,1,1,1,108.0,10-15W,5,1550.0,1815.0,1,2670.0,33.940101609230034
6,497,1670.0,4470.0,1837.0,392593,2,4,1,1.5,1,1,205.0,1390.0,1550.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1550.0,1765.0,1,2670.0,72.31981199264527
6,290,1535.0,4620.0,1710.0,687270,2,4,7,1.5,1,1,146.5,1210.0,1482.0,1,MT,2,L,1,1,1,82.0,5-8W,5,1488.0,1700.0,2,2750.0,222.1078478717804
6,290,1515.0,4620.0,1710.0,687270,2,4,7,1.2,1,1,116.0,1110.0,1482.0,1,MT,2,L,1,1,1,60.3,5-8W,5,1488.0,1650.0,2,2750.0,22.011850323081017
6,290,1535.0,4620.0,1710.0,687270,2,4,7,1.5,1,1,146.5,1210.0,1482.0,1,MT,2,L,1,3,1,82.0,5-8W,5,1488.0,1700.0,3,2750.0,69.33128951989114
7,76,1638.0,4462.0,1857.0,376193,2,4,1,2.0,1,1,355.0,1709.0,1590.0,1,DCT,2,T,1,1,1,145.0,10-15W,5,1587.0,2219.0,1,2680.0,107.88173599805685
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1310.0,1525.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1520.0,1770.0,2,2700.0,71.3802727651596
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1300.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,44.869370492771274
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,1,154.0,1270.0,1535.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,79.45581034988166
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,173.0,1300.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.5165755655989046
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,173.0,1310.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.763258549068123
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,3,173.0,1310.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.7529637222923338
0,106,1485.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,142.0,1390.0,1535.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1535.0,1845.0,2,2700.0,23.680012440681462
5,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,1,154.0,1250.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,7.920624091103673
5,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,3,154.0,1250.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,4.794393391571939
6,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1280.0,1535.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,3.5646239677071567
6,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1295.0,1525.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1520.0,1770.0,2,2700.0,3.8057944725453847
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.4,1,1,132.4,1100.0,1524.0,1,AT,2,L,1,3,1,73.3,8-10W,5,1529.0,1520.0,2,2600.0,97.71941890180109
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1087.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,37.586210335977384
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1087.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,54.87918369591236
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,1,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,2.445291671715677
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,1,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,7.677469917573035
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,3,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,6.381668746769428
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,3,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,19.71496255964041
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,5.195641005523503
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,13.002252452485266
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,8.123748825713992
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,25.942414853423834
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1083.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,51.704158863425256
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1083.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,77.20877431318164
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,1,155.0,1085.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,3.618826067522168
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,1,155.0,1085.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,8.389378819838166
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,3,155.0,1085.0,1489.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1493.0,1500.0,2,2570.0,14.872676056623456
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,3,155.0,1085.0,1489.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1493.0,1500.0,2,2570.0,48.89716731235385
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,20.57794834367931
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,46.092205930873746
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,31.837848119735717
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,96.55720741540192
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.6,1,1,150.7,1145.0,1524.0,1,AT,2,L,1,3,1,90.2,8-10W,5,1529.0,1560.0,2,2600.0,10.899183373451233
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.4,1,1,132.4,1072.0,1524.0,1,MT,2,L,1,3,1,73.3,8-10W,5,1529.0,1500.0,2,2600.0,59.24703505992889
7,49,1625.0,4415.0,1819.0,815230,2,4,2,1.4,1,1,250.0,1455.0,1544.0,1,DCT,2,T,1,1,1,121.0,15-20W,5,1544.0,1830.0,1,2636.0,143.99589792251587
9,49,1645.0,4415.0,1819.0,815230,2,4,2,2.4,3,1,227.5,1690.0,1545.0,1,AT,2,L,1,1,1,128.5,15-20W,5,1545.0,2065.0,1,2636.0,5.188789791166783
0,872,1480.0,5036.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1630.0,1,CVT,2,L,2,4,1,150.0,50-75W,5,1620.0,2300.0,2,3012.0,60.23859314441681
7,872,1480.0,5036.0,1874.0,603972,3,4,4,1.8,1,1,320.0,1750.0,1630.0,1,DCT,2,T,2,4,1,140.0,50-75W,5,1620.0,2250.0,2,3012.0,75.01781536579131
7,872,1480.0,5036.0,1874.0,603972,3,4,4,2.0,1,1,350.0,1770.0,1630.0,1,DCT,2,T,2,4,1,165.0,50-75W,5,1620.0,2270.0,2,3012.0,17.638411262780426
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,1,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,35-50W,5,1618.0,2270.0,2,3012.0,17.07080651730299
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,1,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,50-75W,5,1618.0,2270.0,2,3012.0,35.40157409414649
0,872,1485.0,5035.0,1855.0,603972,3,4,4,2.0,1,3,280.0,1750.0,1612.0,1,CVT,2,T,2,4,1,125.0,50-75W,5,1622.0,2215.0,2,2945.0,7.4962305140681575
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,3,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,50-75W,5,1618.0,2270.0,2,3012.0,38.954060279130935
0,872,1485.0,5012.0,1855.0,603972,3,4,4,2.0,1,5,280.0,1770.0,1612.0,1,CVT,2,T,2,4,1,125.0,50-75W,5,1622.0,2215.0,2,2945.0,2.4889005985297263
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.4,1,3,230.0,1755.0,1612.0,1,CVT,2,L,2,4,1,130.0,50-75W,5,1622.0,2225.0,2,2945.0,6.5676518541388225
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,35-50W,5,1618.0,2310.0,2,3012.0,17.393573597073555
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,50-75W,5,1618.0,2310.0,2,3012.0,38.41792973682284
0,872,1480.0,5036.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1630.0,1,CVT,2,L,2,4,1,150.0,35-50W,5,1620.0,2300.0,2,3012.0,36.711328885555275
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,3,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,50-75W,5,1618.0,2310.0,2,3012.0,58.19684411033988
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.7,1,3,380.0,1870.0,1612.0,3,CVT,2,T,2,4,1,140.0,50-75W,5,1622.0,2355.0,2,2945.0,1.4844686956703663
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,1,1,280.0,1820.0,1627.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1618.0,2320.0,2,3012.0,5.657501525133848
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,1,3,280.0,1820.0,1627.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1618.0,2320.0,2,3012.0,7.960875601507722
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.8,1,3,280.0,1765.0,1612.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1622.0,2250.0,2,2945.0,1.3425068400986493
0,872,1485.0,5012.0,1855.0,603972,3,6,4,3.1,1,5,330.0,1760.0,1612.0,1,CVT,2,L,2,4,1,188.0,50-75W,5,1622.0,2310.0,2,2945.0,0.21671756751835347
6,872,1485.0,5035.0,1855.0,603972,3,6,4,2.8,3,3,280.0,1860.0,1612.0,1,AT,2,L,2,4,1,162.0,50-75W,5,1622.0,2345.0,2,2945.0,0.4159533761441708
6,872,1485.0,5035.0,1855.0,603972,3,6,4,3.0,3,3,420.0,1900.0,1612.0,1,AT,2,T,2,4,1,213.0,50-75W,5,1622.0,2390.0,2,2945.0,0.4162653831765056
6,872,1485.0,5012.0,1855.0,603972,3,6,4,3.1,1,5,330.0,1840.0,1612.0,1,AT,2,L,2,4,1,188.0,50-75W,5,1622.0,2390.0,2,2945.0,0.08320987742394209
6,872,1485.0,5035.0,1855.0,603972,3,4,4,2.0,1,3,280.0,1715.0,1612.0,1,MT,2,T,2,4,1,125.0,50-75W,5,1622.0,2190.0,2,2945.0,0.6202788171358407
6,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,3,320.0,1720.0,1627.0,1,MT,2,T,2,4,1,132.0,50-75W,5,1618.0,2245.0,2,3012.0,3.8000804901868106
7,872,1480.0,5036.0,1874.0,603972,3,4,4,1.8,1,1,320.0,1750.0,1630.0,1,DCT,2,T,2,4,1,140.0,35-50W,5,1620.0,2250.0,2,3012.0,44.87766797751189
7,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,3,1,280.0,1910.0,1627.0,1,DCT,2,L,2,4,1,162.0,50-75W,5,1618.0,2415.0,2,3012.0,3.152200202345848
7,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,3,3,280.0,1910.0,1627.0,1,DCT,2,L,2,4,1,162.0,50-75W,5,1618.0,2415.0,2,3012.0,2.918329916410148
7,872,1480.0,5036.0,1874.0,603972,3,6,4,3.0,3,1,400.0,1960.0,1630.0,1,DCT,2,T,2,4,1,200.0,50-75W,5,1620.0,2460.0,2,3012.0,18.85823009967804
7,872,1455.0,5015.0,1874.0,603972,3,6,4,3.0,3,1,440.0,2005.0,1627.0,1,DCT,2,T,2,4,1,228.0,50-75W,5,1618.0,2475.0,2,3012.0,0.9435191556811332
