,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month,sale_predict
27143,304458,0.0,106,3,2,1,5,5,MT,1.6,L,10-15W,1,1,1,3,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1285.0,5,2700.0,1525.0,1520.0,2017,9,0.21279705345630645
27144,304458,0.0,106,3,2,1,5,5,MT,1.6,L,10-15W,1,1,1,3,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1290.0,5,2700.0,1525.0,1520.0,2017,9,0.10849105298519136
27145,304458,0.0,106,3,2,1,5,6,MT,1.2,T,10-15W,1,1,1,1,2,1,85.0,4,185.0,4630.0,1775.0,1480.0,1770.0,1280.0,5,2700.0,1535.0,1535.0,2017,9,0.5985735043883323
27146,304458,0.0,106,3,2,1,5,6,MT,1.2,T,10-15W,1,1,1,1,2,1,85.0,4,185.0,4630.0,1775.0,1480.0,1770.0,1295.0,5,2700.0,1535.0,1535.0,2017,9,0.1709914156794548
27147,304458,0.0,106,3,2,1,5,6,MT,1.8,L,10-15W,1,1,1,3,2,1,103.0,4,173.0,4545.0,1760.0,1490.0,1790.0,1305.0,5,2600.0,1525.0,1520.0,2017,9,0.232723201662302
27205,250658,274.0,450,3,2,2,2,6,AT,1.5,T,15-20W,1,1,1,1,2,1,120.0,4,252.0,4923.0,1854.0,1470.0,1865.0,1415.0,5,2829.0,1606.0,1609.0,2017,9,123.00047901153565
27206,250658,14.0,450,3,2,2,2,7,DCT,1.5,T,15-20W,1,1,1,1,2,1,120.0,4,252.0,4923.0,1854.0,1470.0,1865.0,1415.0,5,2829.0,1606.0,1609.0,2017,9,81.41775218009948
27207,250658,0.0,450,3,2,2,2,6,AT,2.5,L,15-20W,1,1,1,1,2,1,142.0,4,253.0,4923.0,1854.0,1470.0,1915.0,1480.0,5,2829.0,1596.0,1599.0,2017,9,1.4396732704341408
27209,359378,16.0,497,2,1,1,1,6,DCT,1.5,T,10-15W,1,1,1,1,2,1,108.0,4,210.0,4338.0,1830.0,1645.0,1780.0,1405.0,5,2630.0,1550.0,1550.0,2017,9,46.19425880581141
28887,178529,165.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,1,2,1,60.3,4,115.0,3797.0,1510.0,1820.0,1575.0,965.0,7,2500.0,1290.0,1290.0,2017,9,135.70870052337648
28888,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,1,2,1,50.0,4,90.0,3797.0,1510.0,1820.0,1575.0,930.0,7,2500.0,1290.0,1290.0,2017,9,0.8918443882465362
28889,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,1,2,1,50.0,4,90.0,3797.0,1510.0,1820.0,1575.0,950.0,7,2500.0,1290.0,1290.0,2017,9,1.6193005287647246
28890,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3730.0,1510.0,1860.0,1550.0,985.0,7,2500.0,1280.0,1290.0,2017,9,53.947896688133476
28891,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3797.0,1510.0,1820.0,1575.0,925.0,7,2500.0,1290.0,1290.0,2017,9,4.523729722499848
28892,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3797.0,1510.0,1820.0,1575.0,945.0,7,2500.0,1290.0,1290.0,2017,9,9.478094892501833
28893,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3810.0,1510.0,1820.0,1575.0,930.0,7,2500.0,1290.0,1290.0,2017,9,3.5816459715366364
28894,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3810.0,1510.0,1820.0,1575.0,950.0,7,2500.0,1290.0,1290.0,2017,9,3.560838279724121
28895,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3885.0,1600.0,1860.0,1620.0,1015.0,7,2500.0,1290.0,1290.0,2017,9,0.9490963289141656
28896,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,45.0,4,85.0,3995.0,1510.0,1860.0,1780.0,1020.0,7,2750.0,1280.0,1290.0,2017,9,0.5283271892368794
28897,178529,0.0,98,1,4,3,1,5,MT,1.0,L,5WL,2,1,1,3,2,1,50.0,4,90.0,3885.0,1600.0,1860.0,1620.0,1000.0,7,2500.0,1290.0,1290.0,2017,9,0.9848096346855164
28898,178529,0.0,98,1,4,3,1,5,MT,1.1,L,5WL,2,1,1,3,2,1,60.0,4,103.0,3885.0,1600.0,1860.0,1620.0,1000.0,7,2500.0,1290.0,1290.0,2017,9,0.020682566165924076
28899,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,1,2,1,60.3,4,115.0,3797.0,1510.0,1820.0,1575.0,940.0,5,2500.0,1290.0,1290.0,2017,9,0.7299745115637779
28900,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,1,2,1,60.3,4,115.0,3797.0,1510.0,1820.0,1575.0,940.0,7,2500.0,1290.0,1290.0,2017,9,6.299003243148327
28901,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,1,2,1,60.3,4,115.0,4100.0,1510.0,1830.0,1780.0,1015.0,7,2750.0,1290.0,1290.0,2017,9,4.658268742710352
28902,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,60.3,4,115.0,3797.0,1510.0,1820.0,1575.0,940.0,7,2500.0,1290.0,1290.0,2017,9,1.0415759466588497
28903,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,60.3,4,115.0,3797.0,1510.0,1820.0,1575.0,965.0,7,2500.0,1290.0,1290.0,2017,9,4.060006266385317
28904,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,60.3,4,115.0,4100.0,1510.0,1830.0,1780.0,1015.0,7,2750.0,1290.0,1290.0,2017,9,0.37538095608353617
28905,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,61.5,4,116.0,4100.0,1510.0,1830.0,1780.0,970.0,7,2750.0,1290.0,1290.0,2017,9,0.003016806803643704
28906,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,61.5,4,116.0,4100.0,1510.0,1830.0,1780.0,985.0,7,2750.0,1290.0,1290.0,2017,9,0.060847175866365434
28907,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,63.0,4,108.0,3885.0,1600.0,1860.0,1620.0,1000.0,7,2500.0,1290.0,1290.0,2017,9,0.004264705777168274
28908,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,63.0,4,108.0,3995.0,1510.0,1860.0,1780.0,1010.0,7,2750.0,1280.0,1290.0,2017,9,0.05871026039123535
28909,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,63.0,4,108.0,3995.0,1510.0,1860.0,1780.0,1030.0,7,2750.0,1280.0,1290.0,2017,9,0.15560586452484132
28910,178529,0.0,98,1,4,3,1,5,MT,1.2,L,5WL,2,1,1,3,2,1,63.0,4,108.0,4265.0,1615.0,1860.0,1800.0,1070.0,7,2750.0,1290.0,1290.0,2017,9,0.004100541099905968
29217,854079,332.0,537,3,2,1,5,0,CVT,1.8,L,10-15W,1,1,1,1,2,1,100.0,4,169.0,4664.0,1750.0,1505.0,1685.0,1275.0,5,2650.0,1500.0,1485.0,2017,9,123.83787350654602
29218,854079,24.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,1,2,1,100.0,4,169.0,4664.0,1750.0,1505.0,1665.0,1251.0,5,2650.0,1500.0,1485.0,2017,9,15.496197947263715
29219,854079,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,1,2,1,102.0,4,172.0,4650.0,1750.0,1505.0,1650.0,1275.0,5,2650.0,1500.0,1485.0,2017,9,16.29581862151623
29220,854079,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,102.0,4,172.0,4650.0,1750.0,1505.0,1650.0,1275.0,5,2650.0,1500.0,1485.0,2017,9,16.707916526794435
29221,854079,0.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,1,2,1,102.0,4,172.0,4650.0,1750.0,1505.0,1615.0,1240.0,5,2650.0,1500.0,1485.0,2017,9,2.6438116247951986
29222,854079,0.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,3,2,1,102.0,4,172.0,4650.0,1750.0,1505.0,1615.0,1240.0,5,2650.0,1500.0,1485.0,2017,9,3.790691453665495
29299,378356,274.0,497,3,2,1,1,5,MT,1.5,L,8-10W,1,1,1,1,2,1,85.0,4,141.0,4572.0,1825.0,1482.0,1640.0,1265.0,5,2670.0,1556.0,1542.0,2017,9,321.8017622375488
29300,378356,133.0,497,3,2,1,1,0,CVT,1.5,L,8-10W,1,1,1,1,2,1,85.0,4,141.0,4572.0,1825.0,1482.0,1672.0,1297.0,5,2670.0,1556.0,1542.0,2017,9,172.17919719696044
29301,378356,15.0,497,3,2,1,1,5,MT,1.5,T,8-10W,1,1,1,1,2,1,108.0,4,210.0,4572.0,1825.0,1482.0,1710.0,1335.0,5,2670.0,1556.0,1542.0,2017,9,7.4025809383392325
29302,378356,0.0,497,3,2,1,1,0,CVT,1.5,T,8-10W,1,1,1,1,2,1,108.0,4,210.0,4572.0,1825.0,1482.0,1747.0,1372.0,5,2670.0,1556.0,1542.0,2017,9,2.178275639563799
29583,437598,6.0,638,2,1,1,1,7,DCT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4589.0,1835.0,1700.0,2231.0,1668.0,5,2720.0,1565.0,1565.0,2017,9,8.899106491208078
29584,437598,28.0,638,2,1,1,1,7,DCT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4589.0,1835.0,1700.0,2231.0,1668.0,5,2720.0,1565.0,1565.0,2017,9,8.899106491208078
29585,437598,28.0,638,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,110.0,4,210.0,4549.0,1835.0,1700.0,2140.0,1600.0,5,2720.0,1565.0,1565.0,2017,9,54.61541798114778
29586,437598,77.0,638,2,1,1,1,6,AT,1.5,T,10-15W,1,1,1,1,2,1,110.0,4,210.0,4549.0,1835.0,1700.0,2160.0,1620.0,5,2720.0,1565.0,1565.0,2017,9,280.5679116821289
29587,437598,0.0,638,2,1,1,1,6,DCT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4549.0,1835.0,1700.0,2235.0,1725.0,5,2720.0,1565.0,1565.0,2017,9,2.3729813501238817
29588,437598,0.0,638,2,1,1,1,6,MT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4545.0,1835.0,1700.0,2210.0,1700.0,5,2720.0,1565.0,1565.0,2017,9,2.03610670030117
29589,437598,0.0,638,2,1,1,1,6,MT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4589.0,1835.0,1700.0,2210.0,1700.0,5,2720.0,1565.0,1565.0,2017,9,0.3942934930324554
29590,437598,0.0,638,2,1,1,1,6,MT,2.0,T,10-15W,1,3,1,1,2,1,120.0,4,350.0,4549.0,1835.0,1700.0,2260.0,1750.0,5,2720.0,1565.0,1565.0,2017,9,1.3670436809957027
29591,437598,0.0,638,2,1,1,1,6,MT,2.0,T,10-15W,3,1,1,1,2,1,145.0,4,315.0,4545.0,1835.0,1700.0,2280.0,1769.0,5,2720.0,1565.0,1565.0,2017,9,0.1469621942937374
29592,437598,0.0,638,2,1,1,1,6,MT,2.0,T,10-15W,3,1,1,1,2,1,145.0,4,315.0,4589.0,1835.0,1700.0,2280.0,1769.0,5,2720.0,1565.0,1565.0,2017,9,0.4642396667599678
29593,437598,0.0,638,2,1,1,1,7,DCT,2.0,T,10-15W,1,1,1,1,2,1,145.0,4,315.0,4549.0,1835.0,1700.0,2231.0,1668.0,5,2720.0,1565.0,1565.0,2017,9,1.8413476611673831
29620,743957,502.0,450,3,2,1,2,6,AT,1.5,L,10-15W,1,1,1,1,2,1,80.0,4,141.0,4544.0,1779.0,1467.0,1660.0,1225.0,5,2600.0,1538.0,1539.0,2017,9,363.8401293945312
29621,743957,130.0,450,3,2,1,2,5,MT,1.5,L,10-15W,1,1,1,1,2,1,80.0,4,141.0,4544.0,1779.0,1467.0,1620.0,1185.0,5,2600.0,1538.0,1539.0,2017,9,165.2554023742676
29965,356986,532.0,637,3,2,2,2,6,AT,1.5,T,20-25W,1,1,1,1,2,1,135.0,4,240.0,4873.0,1852.0,1470.0,1971.0,1561.0,5,2850.0,1590.0,1587.0,2017,9,263.35690408229834
29966,356986,91.0,637,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,1,2,1,152.0,4,350.0,4873.0,1852.0,1470.0,2035.0,1625.0,5,2850.0,1590.0,1587.0,2017,9,56.70411875724793
29967,356986,0.0,637,3,2,2,2,0,CVT,2.0,L,20-25W,1,2,2,1,2,1,107.0,4,174.9,4873.0,1852.0,1470.0,2075.0,1688.0,5,2850.0,1590.0,1587.0,2017,9,1.0463617382943629
29968,356986,0.0,637,3,2,2,2,6,AT,1.5,T,20-25W,1,1,1,1,2,1,135.0,4,240.0,4860.0,1854.0,1480.0,1915.0,1540.0,5,2850.0,1578.0,1574.0,2017,9,40.40305124759674
29969,356986,0.0,637,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,1,2,1,152.0,4,340.0,4860.0,1854.0,1480.0,2034.0,1659.0,5,2850.0,1578.0,1574.0,2017,9,17.78607640862465
29970,356986,0.0,637,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,1,2,1,180.0,4,350.0,4860.0,1854.0,1480.0,2034.0,1659.0,5,2850.0,1578.0,1574.0,2017,9,3.2132983827590937
29971,356986,0.0,637,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,1,2,1,182.0,4,350.0,4873.0,1852.0,1470.0,2069.0,1659.0,5,2850.0,1590.0,1587.0,2017,9,1.1556306546926498
30427,587678,29.0,537,2,1,3,5,6,MT,1.5,L,15-20W,1,1,1,1,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1200.0,5,2610.0,1535.0,1540.0,2017,9,5.251494943797589
30428,587678,19.0,537,2,1,3,5,0,CVT,1.5,L,15-20W,1,1,1,1,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1210.0,5,2610.0,1535.0,1540.0,2017,9,4.592819747924803
30429,587678,155.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,1,1,1,1,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1302.0,5,2610.0,1535.0,1540.0,2017,9,126.92643299102785
30430,587678,10.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,1,1,1,1,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1256.0,5,2610.0,1535.0,1540.0,2017,9,10.681057920455931
30431,587678,146.0,537,2,1,3,5,0,CVT,1.5,L,15-20W,1,1,1,1,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1204.0,5,2610.0,1535.0,1540.0,2017,9,196.74962554931642
30432,587678,0.0,537,2,1,3,5,0,CVT,1.5,L,15-20W,1,1,1,3,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1204.0,5,2610.0,1535.0,1540.0,2017,9,1.682100327014923
30433,587678,0.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,1,1,1,3,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1256.0,5,2610.0,1535.0,1540.0,2017,9,1.6990702816843986
30434,587678,0.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,1,1,1,3,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1302.0,5,2610.0,1535.0,1540.0,2017,9,2.0152113056182857
30435,587678,0.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,3,1,1,1,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1855.0,1390.0,5,2610.0,1535.0,1540.0,2017,9,0.2954050436615944
30436,587678,0.0,537,2,1,3,5,0,CVT,1.8,L,15-20W,3,1,1,3,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1855.0,1390.0,5,2610.0,1535.0,1540.0,2017,9,0.07234111249446869
30437,587678,0.0,537,2,1,3,5,6,MT,1.5,L,15-20W,1,1,1,3,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1200.0,5,2610.0,1535.0,1540.0,2017,9,0.9257641658186913
30438,587678,0.0,537,2,1,3,5,6,MT,1.8,L,15-20W,1,1,1,1,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1248.0,5,2610.0,1535.0,1540.0,2017,9,20.436671743392946
30439,587678,0.0,537,2,1,3,5,6,MT,1.8,L,15-20W,1,1,1,3,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1248.0,5,2610.0,1535.0,1540.0,2017,9,1.6825304999947548
30551,649213,122.0,75,3,2,2,2,8,AT,2.0,T,25-35W,2,1,1,1,2,2,200.0,4,400.0,4730.0,1824.0,1426.0,1996.0,1600.0,5,2860.0,1535.0,1578.0,2017,9,91.52528521537779
30552,649213,0.0,75,3,2,2,2,6,AT,2.0,T,25-35W,2,1,1,1,2,2,164.0,4,353.0,4730.0,1824.0,1421.0,1996.0,1600.0,5,2860.0,1535.0,1578.0,2017,9,3.7263336916267873
30553,649213,0.0,75,3,2,2,2,6,AT,2.0,T,25-35W,2,1,1,1,2,2,200.0,4,400.0,4730.0,1824.0,1421.0,1996.0,1600.0,5,2860.0,1535.0,1578.0,2017,9,1.806062138527632
31589,248352,17.0,831,3,2,3,3,4,AT,1.4,L,8-10W,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1500.0,1083.0,5,2570.0,1511.0,1515.0,2017,9,61.321395881176
31590,248352,59.0,831,3,2,3,3,6,MT,1.4,L,8-10W,1,1,1,1,2,1,73.3,4,132.4,4400.0,1740.0,1460.0,1500.0,1072.0,5,2600.0,1524.0,1529.0,2017,9,85.03695733547211
31591,248352,193.0,831,3,2,3,3,6,AT,1.4,L,8-10W,1,1,1,1,2,1,73.3,4,132.4,4400.0,1740.0,1460.0,1520.0,1100.0,5,2600.0,1524.0,1529.0,2017,9,182.59429592132568
31592,248352,0.0,831,2,2,3,3,4,AT,1.4,L,8-10W,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2017,9,9.614277334213256
31593,248352,0.0,831,2,2,3,3,4,AT,1.4,L,8-10W,1,1,1,3,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2017,9,8.510277004241944
31594,248352,0.0,831,2,2,3,3,4,AT,1.6,L,8-10W,1,1,1,1,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2017,9,1.076363046914339
31595,248352,0.0,831,2,2,3,3,4,AT,1.6,L,8-10W,1,1,1,3,2,1,90.4,4,155.0,4120.0,1700.0,1460.0,1500.0,1089.0,5,2570.0,1511.0,1515.0,2017,9,1.4739885187149049
31596,248352,0.0,831,2,2,3,3,5,MT,1.4,L,8-10W,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1460.0,1043.0,5,2570.0,1511.0,1515.0,2017,9,6.406967396736145
31597,248352,0.0,831,2,2,3,3,5,MT,1.4,L,8-10W,1,1,1,3,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1460.0,1043.0,5,2570.0,1511.0,1515.0,2017,9,2.2824985146522523
31598,248352,0.0,831,3,2,3,3,4,AT,1.4,L,8-10W,1,1,1,3,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1500.0,1083.0,5,2570.0,1511.0,1515.0,2017,9,7.13351719379425
31599,248352,0.0,831,3,2,3,3,4,AT,1.6,L,8-10W,1,1,1,1,2,1,90.4,4,155.0,4370.0,1700.0,1460.0,1500.0,1085.0,5,2570.0,1511.0,1515.0,2017,9,3.819930808544159
31600,248352,0.0,831,3,2,3,3,4,AT,1.6,L,8-10W,1,1,1,3,2,1,90.4,4,155.0,4370.0,1700.0,1460.0,1500.0,1085.0,5,2570.0,1489.0,1493.0,2017,9,6.598877157568933
31601,248352,0.0,831,3,2,3,3,5,MT,1.4,L,8-10W,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1460.0,1039.0,5,2570.0,1511.0,1515.0,2017,9,39.7133242404461
31602,248352,0.0,831,3,2,3,3,5,MT,1.4,L,8-10W,1,1,1,3,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1460.0,1039.0,5,2570.0,1511.0,1515.0,2017,9,22.78465748101473
31603,248352,0.0,831,3,2,3,3,6,AT,1.6,L,8-10W,1,1,1,1,2,1,90.2,4,150.7,4400.0,1740.0,1460.0,1560.0,1145.0,5,2600.0,1524.0,1529.0,2017,9,29.51251444220543
31958,291514,45.0,783,2,1,3,1,5,MT,1.6,L,8-10W,1,1,1,1,2,1,92.0,4,160.0,4170.0,1810.0,1635.0,1645.0,1270.0,5,2560.0,1560.0,1560.0,2017,9,25.117577446699144
31959,291514,50.0,783,2,1,3,1,4,AT,1.6,L,8-10W,1,1,1,1,2,1,92.0,4,160.0,4170.0,1810.0,1635.0,1700.0,1325.0,5,2560.0,1560.0,1560.0,2017,9,18.655758542120456
31960,291514,0.0,783,2,1,3,1,4,AT,1.6,L,8-10W,1,1,1,1,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1665.0,1290.0,5,2560.0,1560.0,1560.0,2017,9,3.1571443372964865
31961,291514,0.0,783,2,1,3,1,4,AT,1.6,L,8-10W,1,1,1,3,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1665.0,1290.0,5,2560.0,1560.0,1560.0,2017,9,2.004841550886631
31962,291514,0.0,783,2,1,3,1,5,MT,1.6,L,8-10W,1,1,1,1,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1645.0,1270.0,5,2560.0,1560.0,1560.0,2017,9,5.345213375091553
31963,291514,0.0,783,2,1,3,1,5,MT,1.6,L,8-10W,1,1,1,3,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1645.0,1270.0,5,2560.0,1560.0,1560.0,2017,9,2.958296129852533
34103,290854,45.0,537,2,1,1,5,0,CVT,1.5,T,15-20W,3,1,1,1,2,1,142.0,4,243.0,4585.0,1855.0,1689.0,2030.0,1633.0,5,2660.0,1598.0,1613.0,2017,9,29.990724394023413
34104,290854,214.0,537,2,1,1,5,0,CVT,1.5,T,15-20W,1,1,1,1,2,1,142.0,4,243.0,4585.0,1855.0,1679.0,2030.0,1556.0,5,2660.0,1601.0,1617.0,2017,9,85.62069350615144
34105,290854,9.0,537,2,1,1,5,0,CVT,2.0,L,15-20W,1,1,1,1,2,1,114.0,4,190.0,4585.0,1820.0,1685.0,2010.0,1525.0,5,2620.0,1580.0,1580.0,2017,9,49.70212579488754
34106,290854,9.0,537,2,1,1,5,0,CVT,2.0,L,15-20W,1,2,2,1,2,1,107.0,4,175.0,4585.0,1855.0,1679.0,2110.0,1659.0,5,2660.0,1601.0,1617.0,2017,9,2.325
34107,290854,89.0,537,2,1,1,5,0,CVT,1.5,T,15-20W,1,1,1,1,2,1,142.0,4,243.0,4585.0,1855.0,1679.0,2030.0,1535.0,5,2660.0,1601.0,1617.0,2017,9,41.128375432938334
34108,290854,27.0,537,2,1,1,5,0,CVT,1.5,T,15-20W,1,1,1,1,2,1,142.0,4,243.0,4585.0,1855.0,1679.0,2030.0,1517.0,5,2660.0,1601.0,1617.0,2017,9,25.943326427787547
34109,290854,0.0,537,2,1,1,5,0,CVT,2.0,L,15-20W,1,1,1,1,2,1,114.0,4,190.0,4585.0,1820.0,1685.0,2010.0,1540.0,5,2620.0,1580.0,1580.0,2017,9,15.84361109972
34110,290854,0.0,537,2,1,1,5,0,CVT,2.0,L,15-20W,1,1,1,3,2,1,114.0,4,190.0,4585.0,1820.0,1685.0,2010.0,1525.0,5,2620.0,1580.0,1580.0,2017,9,0.8625066703557969
34111,290854,0.0,537,2,1,1,5,0,CVT,2.0,L,15-20W,1,1,1,3,2,1,114.0,4,190.0,4585.0,1820.0,1685.0,2010.0,1540.0,5,2620.0,1580.0,1580.0,2017,9,0.6408375230431557
34112,290854,0.0,537,2,1,1,5,0,CVT,2.4,L,15-20W,1,1,1,1,2,1,137.0,4,243.0,4585.0,1820.0,1685.0,2100.0,1590.0,5,2620.0,1580.0,1580.0,2017,9,21.31331887304783
34113,290854,0.0,537,2,1,1,5,0,CVT,2.4,L,15-20W,1,1,1,3,2,1,137.0,4,243.0,4585.0,1820.0,1685.0,2100.0,1590.0,5,2620.0,1580.0,1580.0,2017,9,0.9670645720511676
34114,290854,0.0,537,2,1,1,5,0,CVT,2.4,L,15-20W,3,1,1,1,2,1,137.0,4,243.0,4585.0,1820.0,1685.0,2100.0,1640.0,5,2620.0,1580.0,1580.0,2017,9,6.133832228779792
34115,290854,0.0,537,2,1,1,5,0,CVT,2.4,L,15-20W,3,1,1,1,2,1,137.0,4,243.0,4585.0,1820.0,1685.0,2100.0,1655.0,5,2620.0,1580.0,1580.0,2017,9,2.0651840186119084
34116,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,1,1,1,1,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1506.0,5,2620.0,1565.0,1565.0,2017,9,0.18667988538742064
34117,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,1,1,1,1,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1515.0,5,2620.0,1565.0,1565.0,2017,9,0.16591065406799316
34118,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,1,1,1,3,2,1,110.0,4,190.0,4530.0,1820.0,1680.0,2060.0,1510.0,5,2620.0,1565.0,1565.0,2017,9,0.5271112596243621
34119,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,1,1,1,3,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1506.0,5,2620.0,1565.0,1565.0,2017,9,0.4193933367729187
34120,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,1,1,1,3,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1515.0,5,2620.0,1565.0,1565.0,2017,9,0.4782227003574371
34121,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,3,1,1,1,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1576.0,5,2620.0,1565.0,1565.0,2017,9,0.4380461210012436
34122,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,3,1,1,3,2,1,110.0,4,190.0,4530.0,1820.0,1680.0,2060.0,1590.0,5,2620.0,1565.0,1565.0,2017,9,0.07568013161420822
34123,290854,0.0,537,2,1,1,5,5,AT,2.0,L,15-20W,3,1,1,3,2,1,114.0,4,190.0,4550.0,1820.0,1685.0,2010.0,1576.0,5,2620.0,1565.0,1565.0,2017,9,0.3891129958629608
