TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full,pre_sale_quantity
6,831,1505.0,4240.0,1750.0,194201,2,4,3,1.4,1,1,132.4,1145.0,1524.0,1,AT,2,L,1,3,1,73.3,8-10W,5,1529.0,1570.0,2,2600.0,352.94026323203,352.94026323203
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,1,1,400.0,1795.0,1645.0,1,AT,2,T,2,2,1,179.0,25-35W,5,1645.0,2275.0,1,2857.0,138.39525169372558,138.39525169372558
8,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,400.0,1885.0,1645.0,1,AT,2,T,2,2,1,193.0,25-35W,5,1645.0,2375.0,1,2857.0,69.59250920772554,69.59250920772554
9,75,1680.0,4812.0,1903.0,851857,2,4,2,2.0,3,1,350.0,1940.0,1645.0,2,AT,2,T,2,2,2,193.0,25-35W,5,1645.0,2431.0,1,2857.0,1.0186826604604722,1.0186826604604722
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1556.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,2.6121701131761075,2.6121701131761075
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1517.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,2.117882496677339,2.117882496677339
0,537,1679.0,4585.0,1855.0,290854,2,4,5,1.5,1,1,243.0,1535.0,1601.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1617.0,2030.0,1,2660.0,2.2332010083273053,2.2332010083273053
0,537,1689.0,4585.0,1855.0,290854,2,4,5,1.5,3,1,243.0,1633.0,1598.0,1,CVT,2,T,1,1,1,142.0,15-20W,5,1613.0,2030.0,1,2660.0,0.7358241621032358,0.7358241621032358
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,20.122471537590027,20.122471537590027
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,16.766897309422493,16.766897309422493
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1525.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,9.584251509010793,9.584251509010793
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1540.0,1580.0,1,CVT,2,L,1,1,1,114.0,15-20W,5,1580.0,2010.0,1,2620.0,8.83959318086505,8.83959318086505
0,537,1679.0,4585.0,1855.0,290854,2,4,5,2.0,1,1,175.0,1659.0,1601.0,2,CVT,2,L,1,1,2,107.0,15-20W,5,1617.0,2110.0,1,2660.0,1.6136853402480482,1.6136853402480482
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,4.880127170830965,4.880127170830965
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,1,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,4.420477378219366,4.420477378219366
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,1,3,243.0,1590.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,2.8848137003928422,2.8848137003928422
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,1.7199553509056569,1.7199553509056569
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1640.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,0.8370128035731613,0.8370128035731613
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,15-20W,5,1580.0,2100.0,1,2620.0,1.43866980984807,1.43866980984807
0,537,1685.0,4585.0,1820.0,290854,2,4,5,2.4,3,1,243.0,1655.0,1580.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1580.0,2100.0,1,2620.0,0.7336773827858271,0.7336773827858271
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,10.632190581262114,10.632190581262114
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,1,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,10.342282643765213,10.342282643765213
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1510.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,6.296831583306194,6.296831583306194
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1506.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,19.684597973823546,19.684597973823546
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1515.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,17.405224406719206,17.405224406719206
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,1,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,4.311135264486074,4.311135264486074
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1590.0,1565.0,1,AT,2,L,1,1,1,110.0,15-20W,5,1565.0,2060.0,1,2620.0,2.63751192457974,2.63751192457974
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.0,3,3,190.0,1576.0,1565.0,1,AT,2,L,1,1,1,114.0,15-20W,5,1565.0,2010.0,1,2620.0,14.632190610170364,14.632190610170364
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,1,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,6.509507277458906,6.509507277458906
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,1,3,222.0,1565.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,17.518474079370502,17.518474079370502
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,3.63113172583282,3.63113172583282
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,1,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,2.221357280611992,2.221357280611992
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1625.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,2.6693079715594648,2.6693079715594648
5,537,1680.0,4530.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,1.4972580672055482,1.4972580672055482
5,537,1680.0,4575.0,1820.0,290854,2,4,5,2.4,3,3,220.0,1635.0,1565.0,1,AT,2,L,1,1,1,125.0,15-20W,5,1565.0,2080.0,1,2620.0,1.4363339173980056,1.4363339173980056
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1625.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,25.436879227161413,25.436879227161413
5,537,1685.0,4550.0,1820.0,290854,2,4,5,2.4,3,3,222.0,1634.0,1565.0,1,AT,2,L,1,1,1,140.0,15-20W,5,1565.0,2100.0,1,2620.0,10.88273374825716,10.88273374825716
6,537,1680.0,4530.0,1820.0,290854,2,4,5,2.0,1,3,190.0,1475.0,1565.0,1,MT,2,L,1,1,1,110.0,15-20W,5,1565.0,2010.0,1,2620.0,0.8424647882580757,0.8424647882580757
0,497,1670.0,4470.0,1837.0,392593,2,4,1,2.0,1,1,180.0,1432.0,1550.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1550.0,1807.0,1,2670.0,126.29113262176514,126.29113262176514
6,497,1670.0,4470.0,1837.0,392593,2,4,1,1.5,1,1,210.0,1440.0,1550.0,1,DCT,2,T,1,1,1,108.0,10-15W,5,1550.0,1815.0,1,2670.0,26.1235875338316,26.1235875338316
6,497,1670.0,4470.0,1837.0,392593,2,4,1,1.5,1,1,205.0,1390.0,1550.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1550.0,1765.0,1,2670.0,106.44150296211242,106.44150296211242
6,290,1535.0,4620.0,1710.0,687270,2,4,7,1.5,1,1,146.5,1210.0,1482.0,1,MT,2,L,1,1,1,82.0,5-8W,5,1488.0,1700.0,2,2750.0,255.37712208747863,255.37712208747863
6,290,1515.0,4620.0,1710.0,687270,2,4,7,1.2,1,1,116.0,1110.0,1482.0,1,MT,2,L,1,1,1,60.3,5-8W,5,1488.0,1650.0,2,2750.0,26.568169095516204,26.568169095516204
6,290,1535.0,4620.0,1710.0,687270,2,4,7,1.5,1,1,146.5,1210.0,1482.0,1,MT,2,L,1,3,1,82.0,5-8W,5,1488.0,1700.0,3,2750.0,27.474044647812843,27.474044647812843
7,76,1638.0,4462.0,1857.0,376193,2,4,1,2.0,1,1,355.0,1709.0,1590.0,1,DCT,2,T,1,1,1,145.0,10-15W,5,1587.0,2219.0,1,2680.0,91.33361586749555,91.33361586749555
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1310.0,1525.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1520.0,1770.0,2,2700.0,22.82156092166901,22.82156092166901
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1300.0,1535.0,1,CVT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,7.597012686878442,7.597012686878442
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,1,154.0,1270.0,1535.0,1,CVT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,156.29373013496402,156.29373013496402
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,173.0,1300.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,2.748518934249878,2.748518934249878
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,173.0,1310.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,4.039690577387811,4.039690577387811
0,106,1480.0,4630.0,1775.0,591790,3,4,5,1.8,1,3,173.0,1310.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,4.884493125528096,4.884493125528096
0,106,1485.0,4630.0,1775.0,591790,3,4,5,1.8,1,1,142.0,1390.0,1535.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1535.0,1845.0,2,2700.0,18.791077221632005,18.791077221632005
5,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,1,154.0,1250.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,5.195139975100756,5.195139975100756
5,106,1480.0,4630.0,1775.0,591790,3,4,5,1.6,1,3,154.0,1250.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,4.010781005844474,4.010781005844474
6,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1280.0,1535.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,0.2874734051339328,0.2874734051339328
6,106,1480.0,4630.0,1775.0,591790,3,4,5,1.2,1,1,185.0,1295.0,1525.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1520.0,1770.0,2,2700.0,0.23118825478479266,0.23118825478479266
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.4,1,1,132.4,1100.0,1524.0,1,AT,2,L,1,3,1,73.3,8-10W,5,1529.0,1520.0,2,2600.0,28.597475073188548,28.597475073188548
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1087.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,28.185159734487534,28.185159734487534
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1087.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,109.78618713378906,109.78618713378906
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,1,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,0.8859799749962985,0.8859799749962985
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,1,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,2.542666652724147,2.542666652724147
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,3,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,3.3341511401347814,3.3341511401347814
4,831,1460.0,4120.0,1700.0,248352,2,4,3,1.6,1,3,155.0,1089.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,36.53170758008957,36.53170758008957
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,2.179826037120074,2.179826037120074
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,1,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,4.587436622343957,4.587436622343957
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,3.15456672007218,3.15456672007218
5,831,1460.0,4120.0,1700.0,248352,2,4,3,1.4,1,3,135.0,1043.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,37.803669996261604,37.803669996261604
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1083.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,66.70150555610657,66.70150555610657
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1083.0,1511.0,1,AT,2,L,1,3,1,78.7,8-10W,5,1515.0,1500.0,2,2570.0,144.3722277259827,144.3722277259827
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,1,155.0,1085.0,1511.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1515.0,1500.0,2,2570.0,1.2560364408046008,1.2560364408046008
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,1,155.0,1085.0,1511.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1515.0,1500.0,2,2570.0,4.554111331552266,4.554111331552266
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,3,155.0,1085.0,1489.0,1,AT,2,L,1,3,1,90.4,10-15W,5,1493.0,1500.0,2,2570.0,6.770739486925304,6.770739486925304
4,831,1460.0,4370.0,1700.0,248352,3,4,3,1.6,1,3,155.0,1085.0,1489.0,1,AT,2,L,1,3,1,90.4,8-10W,5,1493.0,1500.0,2,2570.0,88.6329893398285,88.6329893398285
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,11.916294507831335,11.916294507831335
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,1,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,41.91819173514843,41.91819173514843
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,5-8W,5,1515.0,1460.0,2,2570.0,14.926025896593929,14.926025896593929
5,831,1460.0,4370.0,1700.0,248352,3,4,3,1.4,1,3,135.0,1039.0,1511.0,1,MT,2,L,1,3,1,78.7,8-10W,5,1515.0,1460.0,2,2570.0,229.8012858581543,229.8012858581543
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.6,1,1,150.7,1145.0,1524.0,1,AT,2,L,1,3,1,90.2,8-10W,5,1529.0,1560.0,2,2600.0,6.35936093904078,6.35936093904078
6,831,1460.0,4400.0,1740.0,248352,3,4,3,1.4,1,1,132.4,1072.0,1524.0,1,MT,2,L,1,3,1,73.3,8-10W,5,1529.0,1500.0,2,2600.0,13.06186054840684,13.06186054840684
7,49,1625.0,4415.0,1819.0,815230,2,4,2,1.4,1,1,250.0,1455.0,1544.0,1,DCT,2,T,1,1,1,121.0,15-20W,5,1544.0,1830.0,1,2636.0,147.47897565841674,147.47897565841674
9,49,1645.0,4415.0,1819.0,815230,2,4,2,2.4,3,1,227.5,1690.0,1545.0,1,AT,2,L,1,1,1,128.5,15-20W,5,1545.0,2065.0,1,2636.0,4.355257862061261,4.355257862061261
0,872,1480.0,5036.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1630.0,1,CVT,2,L,2,4,1,150.0,50-75W,5,1620.0,2300.0,2,3012.0,39.618009626865394,39.618009626865394
7,872,1480.0,5036.0,1874.0,603972,3,4,4,1.8,1,1,320.0,1750.0,1630.0,1,DCT,2,T,2,4,1,140.0,50-75W,5,1620.0,2250.0,2,3012.0,35.57009855628013,35.57009855628013
7,872,1480.0,5036.0,1874.0,603972,3,4,4,2.0,1,1,350.0,1770.0,1630.0,1,DCT,2,T,2,4,1,165.0,50-75W,5,1620.0,2270.0,2,3012.0,1.8829725023731592,1.8829725023731592
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,1,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,35-50W,5,1618.0,2270.0,2,3012.0,7.469196936711669,7.469196936711669
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,1,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,50-75W,5,1618.0,2270.0,2,3012.0,66.1567135322094,66.1567135322094
0,872,1485.0,5035.0,1855.0,603972,3,4,4,2.0,1,3,280.0,1750.0,1612.0,1,CVT,2,T,2,4,1,125.0,50-75W,5,1622.0,2215.0,2,2945.0,8.531927269361914,8.531927269361914
0,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,3,320.0,1740.0,1627.0,1,CVT,2,T,2,4,1,132.0,50-75W,5,1618.0,2270.0,2,3012.0,69.21022161722183,69.21022161722183
0,872,1485.0,5012.0,1855.0,603972,3,4,4,2.0,1,5,280.0,1770.0,1612.0,1,CVT,2,T,2,4,1,125.0,50-75W,5,1622.0,2215.0,2,2945.0,2.4482405420765283,2.4482405420765283
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.4,1,3,230.0,1755.0,1612.0,1,CVT,2,L,2,4,1,130.0,50-75W,5,1622.0,2225.0,2,2945.0,6.640058593861759,6.640058593861759
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,35-50W,5,1618.0,2310.0,2,3012.0,7.195277368724346,7.195277368724346
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,50-75W,5,1618.0,2310.0,2,3012.0,56.717142763137815,56.717142763137815
0,872,1480.0,5036.0,1874.0,603972,3,6,4,2.5,1,1,250.0,1800.0,1630.0,1,CVT,2,L,2,4,1,150.0,35-50W,5,1620.0,2300.0,2,3012.0,11.024262779951096,11.024262779951096
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.5,1,3,250.0,1800.0,1627.0,1,CVT,2,L,2,4,1,140.0,50-75W,5,1618.0,2310.0,2,3012.0,106.94979018211365,106.94979018211365
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.7,1,3,380.0,1870.0,1612.0,3,CVT,2,T,2,4,1,140.0,50-75W,5,1622.0,2355.0,2,2945.0,2.0583892007917166,2.0583892007917166
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,1,1,280.0,1820.0,1627.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1618.0,2320.0,2,3012.0,3.1374125646054747,3.1374125646054747
0,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,1,3,280.0,1820.0,1627.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1618.0,2320.0,2,3012.0,8.419288769960403,8.419288769960403
0,872,1485.0,5035.0,1855.0,603972,3,6,4,2.8,1,3,280.0,1765.0,1612.0,1,CVT,2,L,2,4,1,162.0,50-75W,5,1622.0,2250.0,2,2945.0,0.9655347490683198,0.9655347490683198
0,872,1485.0,5012.0,1855.0,603972,3,6,4,3.1,1,5,330.0,1760.0,1612.0,1,CVT,2,L,2,4,1,188.0,50-75W,5,1622.0,2310.0,2,2945.0,0.08286171316169202,0.08286171316169202
6,872,1485.0,5035.0,1855.0,603972,3,6,4,2.8,3,3,280.0,1860.0,1612.0,1,AT,2,L,2,4,1,162.0,50-75W,5,1622.0,2345.0,2,2945.0,0.3753610030189157,0.3753610030189157
6,872,1485.0,5035.0,1855.0,603972,3,6,4,3.0,3,3,420.0,1900.0,1612.0,1,AT,2,T,2,4,1,213.0,50-75W,5,1622.0,2390.0,2,2945.0,0.3052688246965408,0.3052688246965408
6,872,1485.0,5012.0,1855.0,603972,3,6,4,3.1,1,5,330.0,1840.0,1612.0,1,AT,2,L,2,4,1,188.0,50-75W,5,1622.0,2390.0,2,2945.0,0.056715864790603525,0.056715864790603525
6,872,1485.0,5035.0,1855.0,603972,3,4,4,2.0,1,3,280.0,1715.0,1612.0,1,MT,2,T,2,4,1,125.0,50-75W,5,1622.0,2190.0,2,2945.0,0.5754751668684185,0.5754751668684185
6,872,1455.0,5015.0,1874.0,603972,3,4,4,2.0,1,3,320.0,1720.0,1627.0,1,MT,2,T,2,4,1,132.0,50-75W,5,1618.0,2245.0,2,3012.0,0.8733884979784489,0.8733884979784489
7,872,1480.0,5036.0,1874.0,603972,3,4,4,1.8,1,1,320.0,1750.0,1630.0,1,DCT,2,T,2,4,1,140.0,35-50W,5,1620.0,2250.0,2,3012.0,15.591578465700149,15.591578465700149
7,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,3,1,280.0,1910.0,1627.0,1,DCT,2,L,2,4,1,162.0,50-75W,5,1618.0,2415.0,2,3012.0,3.744796266257763,3.744796266257763
7,872,1455.0,5015.0,1874.0,603972,3,6,4,2.8,3,3,280.0,1910.0,1627.0,1,DCT,2,L,2,4,1,162.0,50-75W,5,1618.0,2415.0,2,3012.0,5.178959202766419,5.178959202766419
7,872,1480.0,5036.0,1874.0,603972,3,6,4,3.0,3,1,400.0,1960.0,1630.0,1,DCT,2,T,2,4,1,200.0,50-75W,5,1620.0,2460.0,2,3012.0,8.529365296959877,8.529365296959877
7,872,1455.0,5015.0,1874.0,603972,3,6,4,3.0,3,1,440.0,2005.0,1627.0,1,DCT,2,T,2,4,1,228.0,50-75W,5,1618.0,2475.0,2,3012.0,2.3194077656418086,2.3194077656418086
7,872,1480.0,5036.0,1874.0,603972,3,6,4,3.0,3,1,440.0,1970.0,1630.0,1,DCT,2,T,2,4,1,245.0,50-75W,5,1620.0,2470.0,2,3012.0,0.7492790743708609,0.7492790743708609
7,872,1455.0,5015.0,1874.0,603972,3,6,4,3.0,3,3,440.0,2005.0,1627.0,1,DCT,2,T,2,4,1,220.0,50-75W,5,1618.0,2475.0,2,3012.0,1.509765408337116,1.509765408337116
7,872,1455.0,5015.0,1874.0,603972,3,6,4,3.0,3,3,440.0,2005.0,1627.0,1,DCT,2,T,2,4,1,228.0,50-75W,5,1618.0,2475.0,2,3012.0,0.8277313055098057,0.8277313055098057
6,75,1502.0,5131.0,1852.0,651782,3,4,2,2.0,1,1,400.0,1840.0,1580.0,1,AT,2,T,2,4,1,193.0,35-50W,5,1591.0,2260.0,2,2837.0,32.01672848880291,32.01672848880291
6,75,1501.0,5131.0,1852.0,651782,3,4,2,2.0,1,1,400.0,1840.0,1580.0,1,AT,2,T,2,4,1,193.0,35-50W,5,1591.0,2260.0,2,2837.0,32.50186686694622,32.50186686694622
6,75,1501.0,5131.0,1852.0,651782,3,4,2,2.0,1,3,400.0,1840.0,1580.0,1,AT,2,T,2,4,1,193.0,35-50W,5,1591.0,2260.0,2,2837.0,13.953237594515086,13.953237594515086
6,75,1501.0,5131.0,1852.0,651782,3,4,2,2.0,1,3,355.0,1840.0,1580.0,1,AT,2,T,2,4,1,198.0,35-50W,5,1591.0,2260.0,2,2837.0,14.154773048758507,14.154773048758507
6,75,1501.0,5131.0,1852.0,651782,3,6,2,3.6,1,3,360.0,1860.0,1580.0,1,AT,2,L,2,4,1,227.0,35-50W,5,1591.0,2280.0,2,2837.0,0.5108941106405109,0.5108941106405109
6,75,1501.0,5131.0,1852.0,651782,3,6,2,3.6,1,3,360.0,1860.0,1580.0,1,AT,2,L,2,4,1,227.0,50-75W,5,1591.0,2280.0,2,2837.0,0.1685321945976466,0.1685321945976466
6,985,1488.0,4590.0,1820.0,379876,3,4,6,1.6,1,1,150.0,1320.0,1555.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1550.0,1740.0,2,2675.0,16.583719128966333,16.583719128966333
4,985,1505.0,4558.0,1805.0,379876,3,4,6,1.6,1,1,150.0,1370.0,1525.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1522.0,1798.0,2,2612.0,36.71074657917023,36.71074657917023
4,985,1505.0,4558.0,1805.0,379876,3,4,6,1.6,1,3,142.0,1380.0,1525.0,1,AT,2,L,1,1,1,78.0,10-15W,5,1522.0,1798.0,2,2612.0,21.382050022184853,21.382050022184853
4,985,1505.0,4558.0,1805.0,379876,3,4,6,1.6,1,3,150.0,1370.0,1525.0,1,AT,2,L,1,1,1,86.0,10-15W,5,1522.0,1798.0,2,2612.0,18.8157069170475,18.8157069170475
4,985,1505.0,4558.0,1805.0,379876,3,4,6,2.0,1,3,200.0,1431.0,1525.0,1,AT,2,L,1,1,1,108.0,10-15W,5,1522.0,1809.0,2,2612.0,1.3940971057862044,1.3940971057862044
5,985,1505.0,4558.0,1805.0,379876,3,4,6,1.6,1,1,150.0,1325.0,1525.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1522.0,1774.0,2,2612.0,40.208120927810675,40.208120927810675
5,985,1488.0,4590.0,1820.0,379876,3,4,6,1.6,1,1,150.0,1290.0,1555.0,1,MT,2,L,1,1,1,86.0,10-15W,5,1550.0,1690.0,2,2675.0,4.105349390506745,4.105349390506745
